<DATE>,<TIME>,<LAST>,<VOL>
03/07/20,12:23:40,195.870000000,20
03/07/20,12:23:45,195.900000000,1400
03/07/20,12:23:47,195.900000000,10
03/07/20,12:23:48,195.900000000,10
03/07/20,12:23:56,195.860000000,2000
03/07/20,12:23:56,195.860000000,2020
03/07/20,12:23:56,195.850000000,20
03/07/20,12:23:56,195.850000000,200
03/07/20,12:23:56,195.850000000,20
03/07/20,12:23:56,195.850000000,2000
03/07/20,12:23:56,195.850000000,2000
03/07/20,12:23:56,195.850000000,220
03/07/20,12:23:56,195.850000000,520
03/07/20,12:23:56,195.840000000,10
03/07/20,12:23:56,195.840000000,2020
03/07/20,12:23:56,195.840000000,420
03/07/20,12:23:56,195.840000000,170
03/07/20,12:23:56,195.840000000,420
03/07/20,12:23:56,195.830000000,600
03/07/20,12:23:56,195.830000000,120
03/07/20,12:23:56,195.830000000,220
03/07/20,12:23:56,195.820000000,2020
03/07/20,12:23:56,195.820000000,20
03/07/20,12:23:56,195.810000000,660
03/07/20,12:23:56,195.810000000,950
03/07/20,12:23:56,195.810000000,5120
03/07/20,12:23:56,195.810000000,5120
03/07/20,12:23:56,195.800000000,2020
03/07/20,12:23:56,195.800000000,10
03/07/20,12:23:56,195.800000000,10
03/07/20,12:23:56,195.800000000,950
03/07/20,12:23:56,195.800000000,4680
03/07/20,12:23:56,195.800000000,14160
03/07/20,12:23:56,195.800000000,1000
03/07/20,12:23:56,195.800000000,5370
03/07/20,12:23:56,195.800000000,2000
03/07/20,12:23:56,195.800000000,2000
03/07/20,12:23:56,195.800000000,2000
03/07/20,12:23:56,195.800000000,100
03/07/20,12:23:56,195.800000000,3110
03/07/20,12:23:56,195.800000000,16340
03/07/20,12:23:56,195.800000000,16340
03/07/20,12:23:56,195.800000000,3040
03/07/20,12:23:56,195.860000000,100
03/07/20,12:23:57,195.880000000,2000
03/07/20,12:24:18,195.860000000,930
03/07/20,12:24:18,195.860000000,720
03/07/20,12:24:18,195.860000000,780
03/07/20,12:24:18,195.860000000,10
03/07/20,12:24:22,195.840000000,50
03/07/20,12:24:30,195.840000000,10
03/07/20,12:24:40,195.840000000,1730
03/07/20,12:24:40,195.840000000,2030
03/07/20,12:24:40,195.820000000,2020
03/07/20,12:24:40,195.800000000,19380
03/07/20,12:24:40,195.800000000,2000
03/07/20,12:24:40,195.800000000,2020
03/07/20,12:24:42,195.770000000,50
03/07/20,12:24:42,195.770000000,220
03/07/20,12:24:42,195.770000000,10
03/07/20,12:24:42,195.770000000,70
03/07/20,12:24:42,195.770000000,10
03/07/20,12:24:51,195.800000000,20
03/07/20,12:24:54,195.800000000,800
03/07/20,12:24:54,195.840000000,50
03/07/20,12:24:54,195.850000000,1650
03/07/20,12:25:00,195.800000000,10
03/07/20,12:25:07,195.800000000,10
03/07/20,12:25:11,195.830000000,90
03/07/20,12:25:17,195.830000000,1060
03/07/20,12:25:17,195.860000000,200
03/07/20,12:25:17,195.880000000,50
03/07/20,12:25:17,195.880000000,50
03/07/20,12:25:17,195.880000000,2030
03/07/20,12:25:17,195.890000000,50
03/07/20,12:25:17,195.890000000,50
03/07/20,12:25:17,195.890000000,4010
03/07/20,12:25:18,195.850000000,20
03/07/20,12:25:19,195.800000000,100
03/07/20,12:25:19,195.800000000,900
03/07/20,12:25:24,195.830000000,10
03/07/20,12:25:35,195.820000000,40
03/07/20,12:25:35,195.830000000,470
03/07/20,12:25:35,195.850000000,490
03/07/20,12:25:41,195.840000000,2000
03/07/20,12:25:41,195.840000000,780
03/07/20,12:25:45,195.830000000,100
03/07/20,12:25:46,195.830000000,80
03/07/20,12:25:48,195.830000000,180
03/07/20,12:25:48,195.830000000,820
03/07/20,12:25:56,195.850000000,20
03/07/20,12:26:00,195.830000000,500
03/07/20,12:26:04,195.850000000,1250
03/07/20,12:26:07,195.900000000,10
03/07/20,12:26:07,195.900000000,10
03/07/20,12:26:11,195.900000000,20
03/07/20,12:26:18,195.850000000,10
03/07/20,12:26:21,195.890000000,320
03/07/20,12:26:23,195.870000000,730
03/07/20,12:26:24,195.900000000,840
03/07/20,12:26:24,195.900000000,50
03/07/20,12:26:24,195.900000000,50
03/07/20,12:26:24,195.900000000,50
03/07/20,12:26:24,195.900000000,540
03/07/20,12:26:27,195.860000000,20
03/07/20,12:26:30,195.880000000,20
03/07/20,12:26:32,195.860000000,20
03/07/20,12:26:37,195.880000000,10
03/07/20,12:26:54,195.870000000,10
03/07/20,12:27:03,195.880000000,170
03/07/20,12:27:11,195.880000000,30
03/07/20,12:27:12,195.870000000,30
03/07/20,12:27:20,195.880000000,60
03/07/20,12:27:22,195.880000000,130
03/07/20,12:27:22,195.880000000,110
03/07/20,12:27:22,195.880000000,10
03/07/20,12:27:31,195.870000000,90
03/07/20,12:27:33,195.870000000,30
03/07/20,12:27:33,195.870000000,10
03/07/20,12:27:42,195.870000000,40
03/07/20,12:27:43,195.870000000,90
03/07/20,12:27:43,195.870000000,70
03/07/20,12:27:43,195.870000000,110
03/07/20,12:27:43,195.870000000,90
03/07/20,12:27:43,195.870000000,130
03/07/20,12:27:43,195.870000000,100
03/07/20,12:27:43,195.870000000,90
03/07/20,12:27:43,195.870000000,20
03/07/20,12:27:43,195.870000000,40
03/07/20,12:27:43,195.870000000,10
03/07/20,12:27:43,195.870000000,350
03/07/20,12:27:43,195.870000000,70
03/07/20,12:27:43,195.870000000,50
03/07/20,12:27:43,195.870000000,30
03/07/20,12:27:43,195.870000000,250
03/07/20,12:27:43,195.870000000,70
03/07/20,12:27:43,195.870000000,50
03/07/20,12:27:43,195.870000000,80
03/07/20,12:27:43,195.870000000,40
03/07/20,12:27:43,195.870000000,40
03/07/20,12:27:43,195.870000000,30
03/07/20,12:27:43,195.870000000,10
03/07/20,12:27:43,195.870000000,50
03/07/20,12:27:43,195.870000000,30
03/07/20,12:27:44,195.870000000,410
03/07/20,12:27:44,195.870000000,80
03/07/20,12:27:44,195.870000000,70
03/07/20,12:27:44,195.870000000,30
03/07/20,12:27:44,195.870000000,40
03/07/20,12:27:44,195.870000000,110
03/07/20,12:27:44,195.870000000,400
03/07/20,12:27:44,195.870000000,30
03/07/20,12:27:44,195.870000000,20
03/07/20,12:27:44,195.870000000,2250
03/07/20,12:27:44,195.890000000,10
03/07/20,12:27:44,195.900000000,50
03/07/20,12:27:44,195.900000000,90
03/07/20,12:27:44,195.900000000,70
03/07/20,12:27:44,195.900000000,10
03/07/20,12:27:44,195.900000000,20
03/07/20,12:27:44,195.900000000,150
03/07/20,12:27:44,195.900000000,70
03/07/20,12:27:44,195.900000000,100
03/07/20,12:27:44,195.900000000,100
03/07/20,12:27:44,195.900000000,10
03/07/20,12:27:45,195.900000000,460
03/07/20,12:27:45,195.900000000,100
03/07/20,12:27:45,195.900000000,230
03/07/20,12:27:45,195.900000000,10
03/07/20,12:27:45,195.900000000,50
03/07/20,12:27:45,195.900000000,50
03/07/20,12:27:45,195.910000000,20
03/07/20,12:27:45,195.910000000,30
03/07/20,12:27:45,195.910000000,10
03/07/20,12:27:45,195.910000000,40
03/07/20,12:27:45,195.920000000,30
03/07/20,12:27:45,195.920000000,20
03/07/20,12:27:45,195.920000000,30
03/07/20,12:27:45,195.920000000,230
03/07/20,12:27:45,195.920000000,10
03/07/20,12:27:45,195.920000000,40
03/07/20,12:27:45,195.920000000,10
03/07/20,12:27:45,195.920000000,300
03/07/20,12:27:45,195.920000000,20
03/07/20,12:27:45,195.920000000,20
03/07/20,12:27:45,195.920000000,90
03/07/20,12:27:45,195.920000000,90
03/07/20,12:27:45,195.920000000,70
03/07/20,12:27:46,195.920000000,780
03/07/20,12:27:46,195.920000000,40
03/07/20,12:27:46,195.920000000,430
03/07/20,12:27:46,195.920000000,60
03/07/20,12:27:46,195.920000000,230
03/07/20,12:27:46,195.920000000,50
03/07/20,12:27:46,195.920000000,10
03/07/20,12:27:46,195.920000000,20
03/07/20,12:27:47,195.920000000,60
03/07/20,12:27:47,195.920000000,40
03/07/20,12:27:47,195.920000000,120
03/07/20,12:27:47,195.920000000,10
03/07/20,12:27:47,195.920000000,40
03/07/20,12:27:47,195.920000000,60
03/07/20,12:27:47,195.920000000,340
03/07/20,12:27:47,195.920000000,210
03/07/20,12:27:47,195.920000000,580
03/07/20,12:27:47,195.920000000,190
03/07/20,12:27:47,195.920000000,100
03/07/20,12:27:47,195.920000000,160
03/07/20,12:27:47,195.920000000,30
03/07/20,12:27:47,195.920000000,40
03/07/20,12:27:47,195.920000000,10
03/07/20,12:27:48,195.920000000,30
03/07/20,12:27:48,195.920000000,70
03/07/20,12:27:48,195.920000000,240
03/07/20,12:27:48,195.920000000,30
03/07/20,12:27:48,195.920000000,30
03/07/20,12:27:48,195.920000000,20
03/07/20,12:27:48,195.920000000,60
03/07/20,12:27:48,195.920000000,20
03/07/20,12:27:48,195.920000000,190
03/07/20,12:27:48,195.920000000,20
03/07/20,12:27:48,195.920000000,230
03/07/20,12:27:48,195.920000000,230
03/07/20,12:27:48,195.920000000,60
03/07/20,12:27:48,195.920000000,70
03/07/20,12:27:48,195.920000000,50
03/07/20,12:27:48,195.920000000,40
03/07/20,12:27:48,195.920000000,10
03/07/20,12:27:48,195.920000000,190
03/07/20,12:27:48,195.920000000,30
03/07/20,12:27:48,195.920000000,150
03/07/20,12:27:50,195.920000000,50
03/07/20,12:27:50,195.920000000,110
03/07/20,12:27:50,195.920000000,60
03/07/20,12:27:50,195.920000000,90
03/07/20,12:27:50,195.920000000,200
03/07/20,12:27:50,195.920000000,30
03/07/20,12:27:50,195.920000000,160
03/07/20,12:27:50,195.920000000,20
03/07/20,12:27:50,195.920000000,240
03/07/20,12:27:50,195.920000000,20
03/07/20,12:27:50,195.920000000,40
03/07/20,12:27:50,195.920000000,50
03/07/20,12:27:50,195.920000000,110
03/07/20,12:27:50,195.920000000,60
03/07/20,12:27:50,195.920000000,60
03/07/20,12:27:50,195.920000000,60
03/07/20,12:27:50,195.920000000,300
03/07/20,12:27:50,195.920000000,240
03/07/20,12:27:50,195.920000000,80
03/07/20,12:27:51,195.920000000,70
03/07/20,12:27:51,195.920000000,160
03/07/20,12:27:51,195.920000000,150
03/07/20,12:27:51,195.920000000,70
03/07/20,12:27:51,195.920000000,40
03/07/20,12:27:51,195.920000000,50
03/07/20,12:27:51,195.920000000,40
03/07/20,12:27:51,195.920000000,30
03/07/20,12:27:51,195.920000000,30
03/07/20,12:27:51,195.920000000,10
03/07/20,12:27:51,195.920000000,130
03/07/20,12:27:51,195.920000000,90
03/07/20,12:27:51,195.920000000,30
03/07/20,12:27:51,195.920000000,30
03/07/20,12:27:51,195.920000000,50
03/07/20,12:27:51,195.920000000,120
03/07/20,12:27:51,195.920000000,100
03/07/20,12:27:51,195.920000000,290
03/07/20,12:27:51,195.920000000,30
03/07/20,12:27:51,195.920000000,30
03/07/20,12:27:51,195.920000000,20
03/07/20,12:27:51,195.920000000,90
03/07/20,12:27:51,195.920000000,70
03/07/20,12:27:51,195.920000000,50
03/07/20,12:27:52,195.920000000,10
03/07/20,12:27:53,195.920000000,10
03/07/20,12:27:54,195.920000000,100
03/07/20,12:27:55,195.920000000,1000
03/07/20,12:27:56,195.920000000,2300
03/07/20,12:28:25,195.910000000,10
03/07/20,12:28:30,195.890000000,500
03/07/20,12:28:31,195.910000000,790
03/07/20,12:28:31,195.910000000,10
03/07/20,12:28:31,195.920000000,2810
03/07/20,12:28:31,195.920000000,2040
03/07/20,12:28:31,195.920000000,10
03/07/20,12:28:31,195.920000000,50
03/07/20,12:28:31,195.920000000,50
03/07/20,12:28:31,195.920000000,540
03/07/20,12:28:31,195.920000000,10
03/07/20,12:28:31,195.930000000,50
03/07/20,12:28:31,195.930000000,50
03/07/20,12:28:31,195.940000000,10
03/07/20,12:28:31,195.940000000,150
03/07/20,12:28:31,195.940000000,10
03/07/20,12:28:31,195.940000000,50
03/07/20,12:28:31,195.940000000,50
03/07/20,12:28:31,195.940000000,10
03/07/20,12:28:31,195.940000000,1000
03/07/20,12:28:31,195.950000000,250
03/07/20,12:28:31,195.950000000,30
03/07/20,12:28:31,195.950000000,1500
03/07/20,12:28:31,195.950000000,100
03/07/20,12:28:31,195.950000000,250
03/07/20,12:28:31,195.950000000,1000
03/07/20,12:28:31,195.950000000,400
03/07/20,12:28:31,195.950000000,50
03/07/20,12:28:31,195.950000000,50
03/07/20,12:28:31,195.950000000,10
03/07/20,12:28:31,195.950000000,1140
03/07/20,12:28:31,195.950000000,500
03/07/20,12:28:31,195.960000000,10
03/07/20,12:28:31,195.960000000,200
03/07/20,12:28:31,195.960000000,10
03/07/20,12:28:31,195.960000000,50
03/07/20,12:28:31,195.960000000,50
03/07/20,12:28:31,195.960000000,10
03/07/20,12:28:31,195.970000000,310
03/07/20,12:28:37,195.970000000,10
03/07/20,12:28:37,195.920000000,10
03/07/20,12:28:38,195.960000000,30
03/07/20,12:28:40,195.950000000,10
03/07/20,12:28:40,195.960000000,40
03/07/20,12:28:40,195.950000000,10
03/07/20,12:28:42,195.960000000,10
03/07/20,12:28:46,195.900000000,940
03/07/20,12:28:46,195.900000000,650
03/07/20,12:28:47,195.880000000,970
03/07/20,12:28:47,195.870000000,640
03/07/20,12:28:47,195.870000000,10
03/07/20,12:28:47,195.870000000,7350
03/07/20,12:28:47,195.850000000,10
03/07/20,12:28:47,195.850000000,40
03/07/20,12:28:47,195.850000000,60
03/07/20,12:28:47,195.850000000,40
03/07/20,12:28:47,195.850000000,70
03/07/20,12:28:47,195.840000000,460
03/07/20,12:28:48,195.840000000,10
03/07/20,12:28:48,195.820000000,360
03/07/20,12:28:48,195.810000000,10
03/07/20,12:28:48,195.810000000,620
03/07/20,12:28:48,195.800000000,70
03/07/20,12:28:48,195.800000000,500
03/07/20,12:28:50,195.840000000,20
03/07/20,12:28:52,195.830000000,10
03/07/20,12:28:54,195.830000000,400
03/07/20,12:28:54,195.830000000,10
03/07/20,12:28:59,195.830000000,10
03/07/20,12:29:04,195.790000000,350
03/07/20,12:29:09,195.790000000,600
03/07/20,12:29:09,195.790000000,60
03/07/20,12:29:09,195.790000000,260
03/07/20,12:29:09,195.790000000,800
03/07/20,12:29:09,195.790000000,1000
03/07/20,12:29:09,195.790000000,10
03/07/20,12:29:09,195.780000000,360
03/07/20,12:29:09,195.780000000,200
03/07/20,12:29:09,195.770000000,370
03/07/20,12:29:09,195.770000000,30
03/07/20,12:29:09,195.770000000,200
03/07/20,12:29:10,195.770000000,300
03/07/20,12:29:10,195.770000000,300
03/07/20,12:29:10,195.780000000,20
03/07/20,12:29:10,195.780000000,3470
03/07/20,12:29:16,195.820000000,50
03/07/20,12:29:16,195.820000000,10
03/07/20,12:29:17,195.790000000,610
03/07/20,12:29:22,195.820000000,860
03/07/20,12:29:23,195.830000000,10
03/07/20,12:29:24,195.830000000,40
03/07/20,12:29:24,195.830000000,30
03/07/20,12:29:24,195.830000000,70
03/07/20,12:29:25,195.800000000,10
03/07/20,12:29:30,195.800000000,10
03/07/20,12:29:32,195.800000000,40
03/07/20,12:29:32,195.810000000,20
03/07/20,12:29:37,195.790000000,1610
03/07/20,12:29:37,195.790000000,500
03/07/20,12:29:41,195.770000000,350
03/07/20,12:29:43,195.810000000,320
03/07/20,12:29:43,195.810000000,20
03/07/20,12:29:43,195.840000000,80
03/07/20,12:29:49,195.800000000,10
03/07/20,12:29:55,195.810000000,20
03/07/20,12:29:59,195.800000000,1000
03/07/20,12:30:02,195.770000000,100
03/07/20,12:30:02,195.770000000,50
03/07/20,12:30:02,195.770000000,970
03/07/20,12:30:02,195.750000000,150
03/07/20,12:30:02,195.740000000,270
03/07/20,12:30:02,195.720000000,2020
03/07/20,12:30:02,195.720000000,50
03/07/20,12:30:02,195.710000000,10
03/07/20,12:30:02,195.710000000,280
03/07/20,12:30:02,195.710000000,50
03/07/20,12:30:02,195.710000000,10
03/07/20,12:30:02,195.700000000,1140
03/07/20,12:30:02,195.710000000,900
03/07/20,12:30:03,195.710000000,120
03/07/20,12:30:03,195.710000000,300
03/07/20,12:30:03,195.710000000,100
03/07/20,12:30:03,195.700000000,60
03/07/20,12:30:03,195.700000000,50
03/07/20,12:30:03,195.700000000,890
03/07/20,12:30:28,195.730000000,2260
03/07/20,12:30:31,195.720000000,400
03/07/20,12:30:39,195.720000000,500
03/07/20,12:30:39,195.710000000,70
03/07/20,12:30:39,195.700000000,10
03/07/20,12:30:39,195.700000000,20
03/07/20,12:30:39,195.700000000,10
03/07/20,12:30:39,195.700000000,390
03/07/20,12:30:42,195.700000000,120
03/07/20,12:30:42,195.700000000,50
03/07/20,12:30:46,195.720000000,10
03/07/20,12:30:46,195.700000000,50
03/07/20,12:30:46,195.700000000,100
03/07/20,12:30:46,195.700000000,500
03/07/20,12:30:46,195.700000000,10
03/07/20,12:30:46,195.700000000,500
03/07/20,12:30:46,195.700000000,3270
03/07/20,12:30:50,195.700000000,1730
03/07/20,12:30:50,195.700000000,3170
03/07/20,12:30:50,195.700000000,580
03/07/20,12:30:58,195.710000000,80
03/07/20,12:31:02,195.690000000,10
03/07/20,12:31:05,195.680000000,300
03/07/20,12:31:05,195.680000000,40
03/07/20,12:31:05,195.670000000,200
03/07/20,12:31:05,195.670000000,40
03/07/20,12:31:05,195.670000000,50
03/07/20,12:31:05,195.670000000,50
03/07/20,12:31:05,195.660000000,150
03/07/20,12:31:05,195.660000000,10
03/07/20,12:31:13,195.700000000,10
03/07/20,12:31:15,195.700000000,10
03/07/20,12:31:19,195.660000000,240
03/07/20,12:31:19,195.660000000,40
03/07/20,12:31:19,195.660000000,50
03/07/20,12:31:19,195.660000000,10
03/07/20,12:31:19,195.650000000,1090
03/07/20,12:31:19,195.650000000,40
03/07/20,12:31:19,195.650000000,50
03/07/20,12:31:19,195.650000000,10
03/07/20,12:31:19,195.640000000,40
03/07/20,12:31:19,195.640000000,50
03/07/20,12:31:19,195.640000000,380
03/07/20,12:31:22,195.690000000,140
03/07/20,12:31:24,195.690000000,100
03/07/20,12:31:27,195.700000000,10
03/07/20,12:31:28,195.700000000,210
03/07/20,12:31:31,195.680000000,100
03/07/20,12:31:38,195.680000000,40
03/07/20,12:31:40,195.690000000,10
03/07/20,12:31:40,195.690000000,590
03/07/20,12:31:42,195.670000000,970
03/07/20,12:31:42,195.660000000,80
03/07/20,12:31:42,195.650000000,500
03/07/20,12:31:42,195.650000000,2000
03/07/20,12:31:42,195.650000000,2450
03/07/20,12:31:43,195.690000000,10
03/07/20,12:31:54,195.650000000,50
03/07/20,12:31:55,195.650000000,10
03/07/20,12:32:00,195.660000000,2000
03/07/20,12:32:10,195.660000000,20
03/07/20,12:32:11,195.660000000,20
03/07/20,12:32:11,195.660000000,50
03/07/20,12:32:15,195.680000000,10
03/07/20,12:32:20,195.650000000,10
03/07/20,12:32:24,195.680000000,10
03/07/20,12:32:25,195.650000000,30
03/07/20,12:32:25,195.650000000,50
03/07/20,12:32:25,195.650000000,40
03/07/20,12:32:25,195.650000000,10
03/07/20,12:32:28,195.650000000,10
03/07/20,12:32:28,195.650000000,10
03/07/20,12:32:28,195.650000000,850
03/07/20,12:32:33,195.670000000,20
03/07/20,12:32:34,195.670000000,450
03/07/20,12:32:34,195.670000000,70
03/07/20,12:32:42,195.650000000,690
03/07/20,12:32:44,195.670000000,10
03/07/20,12:32:46,195.670000000,10
03/07/20,12:32:46,195.680000000,10
03/07/20,12:32:51,195.680000000,10
03/07/20,12:32:54,195.680000000,20
03/07/20,12:32:54,195.680000000,10
03/07/20,12:32:55,195.720000000,10
03/07/20,12:32:56,195.720000000,150
03/07/20,12:32:57,195.660000000,1010
03/07/20,12:32:58,195.720000000,10
03/07/20,12:32:59,195.720000000,330
03/07/20,12:32:59,195.720000000,670
03/07/20,12:33:07,195.660000000,90
03/07/20,12:33:07,195.710000000,500
03/07/20,12:33:13,195.710000000,10
03/07/20,12:33:25,195.690000000,500
03/07/20,12:33:28,195.670000000,50
03/07/20,12:33:29,195.670000000,50
03/07/20,12:33:35,195.670000000,720
03/07/20,12:33:35,195.670000000,50
03/07/20,12:33:35,195.670000000,50
03/07/20,12:33:35,195.670000000,50
03/07/20,12:33:35,195.660000000,40
03/07/20,12:33:35,195.660000000,50
03/07/20,12:33:35,195.660000000,420
03/07/20,12:33:39,195.660000000,50
03/07/20,12:33:47,195.690000000,10
03/07/20,12:33:47,195.690000000,10
03/07/20,12:33:47,195.690000000,480
03/07/20,12:34:00,195.700000000,50
03/07/20,12:34:00,195.700000000,840
03/07/20,12:34:03,195.710000000,10
03/07/20,12:34:16,195.710000000,10
03/07/20,12:34:17,195.710000000,30
03/07/20,12:34:22,195.710000000,310
03/07/20,12:34:22,195.720000000,40
03/07/20,12:34:22,195.730000000,500
03/07/20,12:34:22,195.750000000,320
03/07/20,12:34:22,195.750000000,40
03/07/20,12:34:22,195.760000000,40
03/07/20,12:34:22,195.760000000,10
03/07/20,12:34:22,195.760000000,1940
03/07/20,12:34:23,195.700000000,10
03/07/20,12:34:25,195.700000000,500
03/07/20,12:34:33,195.740000000,30
03/07/20,12:34:33,195.700000000,10
03/07/20,12:34:33,195.740000000,10
03/07/20,12:34:37,195.740000000,80
03/07/20,12:34:40,195.700000000,1500
03/07/20,12:34:43,195.740000000,10
03/07/20,12:34:48,195.700000000,10
03/07/20,12:34:50,195.730000000,20
03/07/20,12:34:58,195.700000000,2130
03/07/20,12:34:58,195.700000000,40
03/07/20,12:34:58,195.700000000,2020
